,Fecha de notificación,Código DIVIPOLA departamento,Nombre departamento,Casos
4937,24/7/2020 0:00:00,27,CHOCO,33
4938,24/7/2020 0:00:00,41,HUILA,82
4939,24/7/2020 0:00:00,44,GUAJIRA,66
4940,24/7/2020 0:00:00,47,MAGDALENA,235
4941,24/7/2020 0:00:00,50,META,182
4942,24/7/2020 0:00:00,52,NARIÑO,244
4943,24/7/2020 0:00:00,54,NORTE SANTANDER,236
4944,24/7/2020 0:00:00,63,QUINDIO,12
4945,24/7/2020 0:00:00,66,RISARALDA,104
4946,24/7/2020 0:00:00,68,SANTANDER,321
4947,24/7/2020 0:00:00,70,SUCRE,167
4948,24/7/2020 0:00:00,73,TOLIMA,95
4949,24/7/2020 0:00:00,76,VALLE,749
4950,24/7/2020 0:00:00,81,ARAUCA,3
4951,24/7/2020 0:00:00,85,CASANARE,15
4952,24/7/2020 0:00:00,86,PUTUMAYO,130
4953,24/7/2020 0:00:00,88,SAN ANDRES,1
4954,24/7/2020 0:00:00,91,AMAZONAS,43
4955,24/7/2020 0:00:00,95,GUAVIARE,4
4956,24/8/2020 0:00:00,5,ANTIOQUIA,1840
4957,24/8/2020 0:00:00,8,ATLANTICO,193
4958,24/8/2020 0:00:00,11,BOGOTA,2043
4959,24/8/2020 0:00:00,13,BOLIVAR,141
4960,24/8/2020 0:00:00,15,BOYACA,234
4961,24/8/2020 0:00:00,17,CALDAS,131
4962,24/8/2020 0:00:00,18,CAQUETA,122
4963,24/8/2020 0:00:00,19,CAUCA,331
4964,24/8/2020 0:00:00,20,CESAR,653
4965,24/8/2020 0:00:00,23,CORDOBA,279
4966,24/8/2020 0:00:00,25,CUNDINAMARCA,773
4967,24/8/2020 0:00:00,27,CHOCO,20
4968,24/8/2020 0:00:00,41,HUILA,256
4969,24/8/2020 0:00:00,44,GUAJIRA,218
4970,24/8/2020 0:00:00,47,MAGDALENA,143
4971,24/8/2020 0:00:00,50,META,561
4972,24/8/2020 0:00:00,52,NARIÑO,209
4973,24/8/2020 0:00:00,54,NORTE SANTANDER,540
4974,24/8/2020 0:00:00,63,QUINDIO,90
4975,24/8/2020 0:00:00,66,RISARALDA,293
4976,24/8/2020 0:00:00,68,SANTANDER,878
4977,24/8/2020 0:00:00,70,SUCRE,158
4978,24/8/2020 0:00:00,73,TOLIMA,384
4979,24/8/2020 0:00:00,76,VALLE,942
4980,24/8/2020 0:00:00,81,ARAUCA,39
4981,24/8/2020 0:00:00,85,CASANARE,85
4982,24/8/2020 0:00:00,86,PUTUMAYO,36
4983,24/8/2020 0:00:00,88,SAN ANDRES,17
4984,24/8/2020 0:00:00,91,AMAZONAS,4
4985,24/8/2020 0:00:00,94,GUAINIA,3
4986,24/8/2020 0:00:00,95,GUAVIARE,14
4987,24/8/2020 0:00:00,97,VAUPES,20
4988,24/8/2020 0:00:00,99,VICHADA,16
4989,24/9/2020 0:00:00,5,ANTIOQUIA,1338
4990,24/9/2020 0:00:00,8,ATLANTICO,83
4991,24/9/2020 0:00:00,11,BOGOTA,1920
4992,24/9/2020 0:00:00,13,BOLIVAR,75
4993,24/9/2020 0:00:00,15,BOYACA,138
4994,24/9/2020 0:00:00,17,CALDAS,104
4995,24/9/2020 0:00:00,18,CAQUETA,59
4996,24/9/2020 0:00:00,19,CAUCA,109
4997,24/9/2020 0:00:00,20,CESAR,289
4998,24/9/2020 0:00:00,23,CORDOBA,74
4999,24/9/2020 0:00:00,25,CUNDINAMARCA,235
5000,24/9/2020 0:00:00,27,CHOCO,3
5001,24/9/2020 0:00:00,41,HUILA,239
5002,24/9/2020 0:00:00,44,GUAJIRA,78
5003,24/9/2020 0:00:00,47,MAGDALENA,116
5004,24/9/2020 0:00:00,50,META,178
5005,24/9/2020 0:00:00,52,NARIÑO,104
5006,24/9/2020 0:00:00,54,NORTE SANTANDER,154
5007,24/9/2020 0:00:00,63,QUINDIO,116
5008,24/9/2020 0:00:00,66,RISARALDA,109
5009,24/9/2020 0:00:00,68,SANTANDER,329
5010,24/9/2020 0:00:00,70,SUCRE,76
5011,24/9/2020 0:00:00,73,TOLIMA,64
5012,24/9/2020 0:00:00,76,VALLE,595
5013,24/9/2020 0:00:00,81,ARAUCA,23
5014,24/9/2020 0:00:00,85,CASANARE,94
5015,24/9/2020 0:00:00,86,PUTUMAYO,15
5016,24/9/2020 0:00:00,88,SAN ANDRES,48
5017,24/9/2020 0:00:00,94,GUAINIA,38
5018,24/9/2020 0:00:00,95,GUAVIARE,58
5019,24/9/2020 0:00:00,97,VAUPES,14
5020,24/9/2020 0:00:00,99,VICHADA,7
5021,25/1/2021 0:00:00,5,ANTIOQUIA,1233
5022,25/1/2021 0:00:00,8,ATLANTICO,201
5023,25/1/2021 0:00:00,11,BOGOTA,2357
5024,25/1/2021 0:00:00,13,BOLIVAR,76
5025,25/1/2021 0:00:00,15,BOYACA,160
5026,25/1/2021 0:00:00,17,CALDAS,116
5027,25/1/2021 0:00:00,18,CAQUETA,15
5028,25/1/2021 0:00:00,19,CAUCA,102
5029,25/1/2021 0:00:00,20,CESAR,21
5030,25/1/2021 0:00:00,23,CORDOBA,41
5031,25/1/2021 0:00:00,25,CUNDINAMARCA,195
5032,25/1/2021 0:00:00,27,CHOCO,5
5033,25/1/2021 0:00:00,41,HUILA,106
5034,25/1/2021 0:00:00,44,GUAJIRA,6
5035,25/1/2021 0:00:00,47,MAGDALENA,28
5036,25/1/2021 0:00:00,50,META,45
5037,25/1/2021 0:00:00,52,NARIÑO,85
5038,25/1/2021 0:00:00,54,NORTE SANTANDER,71
5039,25/1/2021 0:00:00,63,QUINDIO,76
5040,25/1/2021 0:00:00,66,RISARALDA,66
5041,25/1/2021 0:00:00,68,SANTANDER,268
5042,25/1/2021 0:00:00,70,SUCRE,4
5043,25/1/2021 0:00:00,73,TOLIMA,53
5044,25/1/2021 0:00:00,76,VALLE,730
5045,25/1/2021 0:00:00,81,ARAUCA,8
5046,25/1/2021 0:00:00,85,CASANARE,24
5047,25/1/2021 0:00:00,86,PUTUMAYO,29
5048,25/1/2021 0:00:00,88,SAN ANDRES,1
5049,25/1/2021 0:00:00,91,AMAZONAS,3
5050,25/1/2021 0:00:00,94,GUAINIA,2
5051,25/10/2020 0:00:00,5,ANTIOQUIA,1920
5052,25/10/2020 0:00:00,8,ATLANTICO,191
5053,25/10/2020 0:00:00,11,BOGOTA,911
5054,25/10/2020 0:00:00,13,BOLIVAR,126
5055,25/10/2020 0:00:00,15,BOYACA,180
5056,25/10/2020 0:00:00,17,CALDAS,298
5057,25/10/2020 0:00:00,18,CAQUETA,52
5058,25/10/2020 0:00:00,19,CAUCA,63
5059,25/10/2020 0:00:00,20,CESAR,121
5060,25/10/2020 0:00:00,23,CORDOBA,215
5061,25/10/2020 0:00:00,25,CUNDINAMARCA,261
5062,25/10/2020 0:00:00,27,CHOCO,19
5063,25/10/2020 0:00:00,41,HUILA,310
5064,25/10/2020 0:00:00,44,GUAJIRA,58
5065,25/10/2020 0:00:00,47,MAGDALENA,40
5066,25/10/2020 0:00:00,50,META,165
5067,25/10/2020 0:00:00,52,NARIÑO,132
5068,25/10/2020 0:00:00,54,NORTE SANTANDER,203
5069,25/10/2020 0:00:00,63,QUINDIO,193
5070,25/10/2020 0:00:00,66,RISARALDA,99
5071,25/10/2020 0:00:00,68,SANTANDER,587
5072,25/10/2020 0:00:00,70,SUCRE,267
5073,25/10/2020 0:00:00,73,TOLIMA,322
5074,25/10/2020 0:00:00,76,VALLE,643
5075,25/10/2020 0:00:00,81,ARAUCA,17
5076,25/10/2020 0:00:00,85,CASANARE,52
5077,25/10/2020 0:00:00,86,PUTUMAYO,16
5078,25/10/2020 0:00:00,88,SAN ANDRES,6
5079,25/10/2020 0:00:00,94,GUAINIA,1
5080,25/10/2020 0:00:00,95,GUAVIARE,4
5081,25/11/2020 0:00:00,5,ANTIOQUIA,1072
5082,25/11/2020 0:00:00,8,ATLANTICO,297
5083,25/11/2020 0:00:00,11,BOGOTA,2520
5084,25/11/2020 0:00:00,13,BOLIVAR,272
5085,25/11/2020 0:00:00,15,BOYACA,148
5086,25/11/2020 0:00:00,17,CALDAS,329
5087,25/11/2020 0:00:00,18,CAQUETA,47
5088,25/11/2020 0:00:00,19,CAUCA,87
5089,25/11/2020 0:00:00,20,CESAR,91
5090,25/11/2020 0:00:00,23,CORDOBA,35
5091,25/11/2020 0:00:00,25,CUNDINAMARCA,325
5092,25/11/2020 0:00:00,27,CHOCO,4
5093,25/11/2020 0:00:00,41,HUILA,121
5094,25/11/2020 0:00:00,44,GUAJIRA,37
5095,25/11/2020 0:00:00,47,MAGDALENA,96
5096,25/11/2020 0:00:00,50,META,147
5097,25/11/2020 0:00:00,52,NARIÑO,142
5098,25/11/2020 0:00:00,54,NORTE SANTANDER,304
5099,25/11/2020 0:00:00,63,QUINDIO,161
5100,25/11/2020 0:00:00,66,RISARALDA,227
5101,25/11/2020 0:00:00,68,SANTANDER,352
5102,25/11/2020 0:00:00,70,SUCRE,14
5103,25/11/2020 0:00:00,73,TOLIMA,238
5104,25/11/2020 0:00:00,76,VALLE,946
5105,25/11/2020 0:00:00,81,ARAUCA,22
5106,25/11/2020 0:00:00,85,CASANARE,59
5107,25/11/2020 0:00:00,86,PUTUMAYO,25
5108,25/11/2020 0:00:00,88,SAN ANDRES,19
5109,25/11/2020 0:00:00,91,AMAZONAS,1
5110,25/11/2020 0:00:00,95,GUAVIARE,3
5111,25/11/2020 0:00:00,99,VICHADA,1
5112,25/12/2020 0:00:00,5,ANTIOQUIA,383
5113,25/12/2020 0:00:00,8,ATLANTICO,423
5114,25/12/2020 0:00:00,11,BOGOTA,1584
5115,25/12/2020 0:00:00,13,BOLIVAR,317
5116,25/12/2020 0:00:00,15,BOYACA,289
5117,25/12/2020 0:00:00,17,CALDAS,274
5118,25/12/2020 0:00:00,18,CAQUETA,28
5119,25/12/2020 0:00:00,19,CAUCA,61
5120,25/12/2020 0:00:00,20,CESAR,105
5121,25/12/2020 0:00:00,23,CORDOBA,45
5122,25/12/2020 0:00:00,25,CUNDINAMARCA,789
5123,25/12/2020 0:00:00,27,CHOCO,31
5124,25/12/2020 0:00:00,41,HUILA,148
5125,25/12/2020 0:00:00,44,GUAJIRA,37
5126,25/12/2020 0:00:00,47,MAGDALENA,105
5127,25/12/2020 0:00:00,50,META,162
5128,25/12/2020 0:00:00,52,NARIÑO,324
5129,25/12/2020 0:00:00,54,NORTE SANTANDER,242
5130,25/12/2020 0:00:00,63,QUINDIO,176
5131,25/12/2020 0:00:00,66,RISARALDA,395
5132,25/12/2020 0:00:00,68,SANTANDER,393
5133,25/12/2020 0:00:00,70,SUCRE,35
5134,25/12/2020 0:00:00,73,TOLIMA,535
5135,25/12/2020 0:00:00,76,VALLE,516
5136,25/12/2020 0:00:00,81,ARAUCA,10
5137,25/12/2020 0:00:00,85,CASANARE,94
5138,25/12/2020 0:00:00,86,PUTUMAYO,38
5139,25/12/2020 0:00:00,88,SAN ANDRES,1
5140,25/12/2020 0:00:00,91,AMAZONAS,8
5141,25/12/2020 0:00:00,95,GUAVIARE,2
5142,25/12/2020 0:00:00,97,VAUPES,1
5143,25/12/2020 0:00:00,99,VICHADA,2
5144,25/3/2020 0:00:00,5,ANTIOQUIA,12
5145,25/3/2020 0:00:00,8,ATLANTICO,8
5146,25/3/2020 0:00:00,11,BOGOTA,55
5147,25/3/2020 0:00:00,13,BOLIVAR,7
5148,25/3/2020 0:00:00,17,CALDAS,1
5149,25/3/2020 0:00:00,19,CAUCA,2
5150,25/3/2020 0:00:00,20,CESAR,3
5151,25/3/2020 0:00:00,23,CORDOBA,1
5152,25/3/2020 0:00:00,25,CUNDINAMARCA,8
5153,25/3/2020 0:00:00,41,HUILA,10
5154,25/3/2020 0:00:00,44,GUAJIRA,1
5155,25/3/2020 0:00:00,47,MAGDALENA,5
5156,25/3/2020 0:00:00,50,META,1
5157,25/3/2020 0:00:00,52,NARIÑO,7
5158,25/3/2020 0:00:00,54,NORTE SANTANDER,2
5159,25/3/2020 0:00:00,66,RISARALDA,2
5160,25/3/2020 0:00:00,68,SANTANDER,3
5161,25/3/2020 0:00:00,73,TOLIMA,1
5162,25/3/2020 0:00:00,76,VALLE,33
5163,25/4/2020 0:00:00,5,ANTIOQUIA,2
5164,25/4/2020 0:00:00,8,ATLANTICO,44
5165,25/4/2020 0:00:00,11,BOGOTA,77
5166,25/4/2020 0:00:00,13,BOLIVAR,10
5167,25/4/2020 0:00:00,15,BOYACA,3
5168,25/4/2020 0:00:00,20,CESAR,1
5169,25/4/2020 0:00:00,23,CORDOBA,1
5170,25/4/2020 0:00:00,25,CUNDINAMARCA,3
5171,25/4/2020 0:00:00,27,CHOCO,1
5172,25/4/2020 0:00:00,41,HUILA,11
5173,25/4/2020 0:00:00,44,GUAJIRA,5
5174,25/4/2020 0:00:00,47,MAGDALENA,31
5175,25/4/2020 0:00:00,50,META,44
5176,25/4/2020 0:00:00,52,NARIÑO,5
5177,25/4/2020 0:00:00,54,NORTE SANTANDER,3
5178,25/4/2020 0:00:00,66,RISARALDA,6
5179,25/4/2020 0:00:00,73,TOLIMA,2
5180,25/4/2020 0:00:00,76,VALLE,24
5181,25/4/2020 0:00:00,91,AMAZONAS,31
5182,25/5/2020 0:00:00,5,ANTIOQUIA,128
5183,25/5/2020 0:00:00,8,ATLANTICO,265
5184,25/5/2020 0:00:00,11,BOGOTA,364
5185,25/5/2020 0:00:00,13,BOLIVAR,91
5186,25/5/2020 0:00:00,15,BOYACA,4
5187,25/5/2020 0:00:00,19,CAUCA,3
5188,25/5/2020 0:00:00,20,CESAR,18
5189,25/5/2020 0:00:00,23,CORDOBA,7
5190,25/5/2020 0:00:00,25,CUNDINAMARCA,54
5191,25/5/2020 0:00:00,27,CHOCO,7
5192,25/5/2020 0:00:00,41,HUILA,1
5193,25/5/2020 0:00:00,44,GUAJIRA,2
5194,25/5/2020 0:00:00,47,MAGDALENA,29
5195,25/5/2020 0:00:00,50,META,3
5196,25/5/2020 0:00:00,52,NARIÑO,57
5197,25/5/2020 0:00:00,63,QUINDIO,1
5198,25/5/2020 0:00:00,66,RISARALDA,2
5199,25/5/2020 0:00:00,68,SANTANDER,7
5200,25/5/2020 0:00:00,70,SUCRE,1
5201,25/5/2020 0:00:00,73,TOLIMA,1
5202,25/5/2020 0:00:00,76,VALLE,94
5203,25/5/2020 0:00:00,86,PUTUMAYO,1
5204,25/5/2020 0:00:00,91,AMAZONAS,39
5205,25/6/2020 0:00:00,5,ANTIOQUIA,377
5206,25/6/2020 0:00:00,8,ATLANTICO,1184
5207,25/6/2020 0:00:00,11,BOGOTA,1665
5208,25/6/2020 0:00:00,13,BOLIVAR,426
5209,25/6/2020 0:00:00,15,BOYACA,7
5210,25/6/2020 0:00:00,17,CALDAS,3
5211,25/6/2020 0:00:00,18,CAQUETA,2
5212,25/6/2020 0:00:00,19,CAUCA,42
5213,25/6/2020 0:00:00,20,CESAR,44
5214,25/6/2020 0:00:00,23,CORDOBA,89
5215,25/6/2020 0:00:00,25,CUNDINAMARCA,138
5216,25/6/2020 0:00:00,27,CHOCO,92
5217,25/6/2020 0:00:00,41,HUILA,4
5218,25/6/2020 0:00:00,44,GUAJIRA,84
5219,25/6/2020 0:00:00,47,MAGDALENA,115
5220,25/6/2020 0:00:00,50,META,29
5221,25/6/2020 0:00:00,52,NARIÑO,90
5222,25/6/2020 0:00:00,54,NORTE SANTANDER,13
5223,25/6/2020 0:00:00,66,RISARALDA,22
5224,25/6/2020 0:00:00,68,SANTANDER,37
5225,25/6/2020 0:00:00,70,SUCRE,121
5226,25/6/2020 0:00:00,73,TOLIMA,75
5227,25/6/2020 0:00:00,76,VALLE,519
5228,25/6/2020 0:00:00,81,ARAUCA,3
5229,25/6/2020 0:00:00,85,CASANARE,1
5230,25/6/2020 0:00:00,86,PUTUMAYO,3
5231,25/6/2020 0:00:00,91,AMAZONAS,1
5232,25/6/2020 0:00:00,95,GUAVIARE,2
5233,25/7/2020 0:00:00,5,ANTIOQUIA,1867
5234,25/7/2020 0:00:00,8,ATLANTICO,687
5235,25/7/2020 0:00:00,11,BOGOTA,3061
5236,25/7/2020 0:00:00,13,BOLIVAR,286
5237,25/7/2020 0:00:00,15,BOYACA,43
5238,25/7/2020 0:00:00,17,CALDAS,36
5239,25/7/2020 0:00:00,18,CAQUETA,108
5240,25/7/2020 0:00:00,19,CAUCA,71
5241,25/7/2020 0:00:00,20,CESAR,136
5242,25/7/2020 0:00:00,23,CORDOBA,370
5243,25/7/2020 0:00:00,25,CUNDINAMARCA,286
5244,25/7/2020 0:00:00,27,CHOCO,33
5245,25/7/2020 0:00:00,41,HUILA,69
5246,25/7/2020 0:00:00,44,GUAJIRA,54
5247,25/7/2020 0:00:00,47,MAGDALENA,245
5248,25/7/2020 0:00:00,50,META,123
5249,25/7/2020 0:00:00,52,NARIÑO,197
5250,25/7/2020 0:00:00,54,NORTE SANTANDER,187
5251,25/7/2020 0:00:00,63,QUINDIO,22
5252,25/7/2020 0:00:00,66,RISARALDA,107
5253,25/7/2020 0:00:00,68,SANTANDER,343
5254,25/7/2020 0:00:00,70,SUCRE,196
5255,25/7/2020 0:00:00,73,TOLIMA,74
5256,25/7/2020 0:00:00,76,VALLE,703
5257,25/7/2020 0:00:00,81,ARAUCA,11
5258,25/7/2020 0:00:00,85,CASANARE,15
5259,25/7/2020 0:00:00,86,PUTUMAYO,55
5260,25/7/2020 0:00:00,91,AMAZONAS,20
5261,25/7/2020 0:00:00,95,GUAVIARE,1
5262,25/8/2020 0:00:00,5,ANTIOQUIA,1492
5263,25/8/2020 0:00:00,8,ATLANTICO,131
5264,25/8/2020 0:00:00,11,BOGOTA,2669
5265,25/8/2020 0:00:00,13,BOLIVAR,156
5266,25/8/2020 0:00:00,15,BOYACA,99
5267,25/8/2020 0:00:00,17,CALDAS,87
5268,25/8/2020 0:00:00,18,CAQUETA,182
5269,25/8/2020 0:00:00,19,CAUCA,217
5270,25/8/2020 0:00:00,20,CESAR,372
5271,25/8/2020 0:00:00,23,CORDOBA,299
5272,25/8/2020 0:00:00,25,CUNDINAMARCA,524
5273,25/8/2020 0:00:00,27,CHOCO,24
5274,25/8/2020 0:00:00,41,HUILA,136
5275,25/8/2020 0:00:00,44,GUAJIRA,98
5276,25/8/2020 0:00:00,47,MAGDALENA,108
5277,25/8/2020 0:00:00,50,META,278
5278,25/8/2020 0:00:00,52,NARIÑO,191
5279,25/8/2020 0:00:00,54,NORTE SANTANDER,181
5280,25/8/2020 0:00:00,63,QUINDIO,50
5281,25/8/2020 0:00:00,66,RISARALDA,176
5282,25/8/2020 0:00:00,68,SANTANDER,677
5283,25/8/2020 0:00:00,70,SUCRE,155
5284,25/8/2020 0:00:00,73,TOLIMA,245
5285,25/8/2020 0:00:00,76,VALLE,638
5286,25/8/2020 0:00:00,81,ARAUCA,19
5287,25/8/2020 0:00:00,85,CASANARE,26
5288,25/8/2020 0:00:00,86,PUTUMAYO,74
5289,25/8/2020 0:00:00,88,SAN ANDRES,20
5290,25/8/2020 0:00:00,91,AMAZONAS,5
5291,25/8/2020 0:00:00,94,GUAINIA,59
5292,25/8/2020 0:00:00,95,GUAVIARE,13
5293,25/8/2020 0:00:00,97,VAUPES,18
5294,25/8/2020 0:00:00,99,VICHADA,51
5295,25/9/2020 0:00:00,5,ANTIOQUIA,1191
5296,25/9/2020 0:00:00,8,ATLANTICO,112
5297,25/9/2020 0:00:00,11,BOGOTA,3099
5298,25/9/2020 0:00:00,13,BOLIVAR,106
5299,25/9/2020 0:00:00,15,BOYACA,187
5300,25/9/2020 0:00:00,17,CALDAS,112
5301,25/9/2020 0:00:00,18,CAQUETA,55
5302,25/9/2020 0:00:00,19,CAUCA,135
5303,25/9/2020 0:00:00,20,CESAR,276
5304,25/9/2020 0:00:00,23,CORDOBA,56
5305,25/9/2020 0:00:00,25,CUNDINAMARCA,272
5306,25/9/2020 0:00:00,27,CHOCO,7
5307,25/9/2020 0:00:00,41,HUILA,309
5308,25/9/2020 0:00:00,44,GUAJIRA,71
5309,25/9/2020 0:00:00,47,MAGDALENA,89
5310,25/9/2020 0:00:00,50,META,182
5311,25/9/2020 0:00:00,52,NARIÑO,111
5312,25/9/2020 0:00:00,54,NORTE SANTANDER,139
5313,25/9/2020 0:00:00,63,QUINDIO,136
5314,25/9/2020 0:00:00,66,RISARALDA,159
5315,25/9/2020 0:00:00,68,SANTANDER,331
5316,25/9/2020 0:00:00,70,SUCRE,41
5317,25/9/2020 0:00:00,73,TOLIMA,128
5318,25/9/2020 0:00:00,76,VALLE,454
5319,25/9/2020 0:00:00,81,ARAUCA,48
5320,25/9/2020 0:00:00,85,CASANARE,49
5321,25/9/2020 0:00:00,86,PUTUMAYO,19
5322,25/9/2020 0:00:00,88,SAN ANDRES,18
5323,25/9/2020 0:00:00,91,AMAZONAS,1
5324,25/9/2020 0:00:00,94,GUAINIA,5
5325,25/9/2020 0:00:00,95,GUAVIARE,17
5326,25/9/2020 0:00:00,97,VAUPES,15
5327,25/9/2020 0:00:00,99,VICHADA,1
5328,26/1/2021 0:00:00,5,ANTIOQUIA,1088
5329,26/1/2021 0:00:00,8,ATLANTICO,105
5330,26/1/2021 0:00:00,11,BOGOTA,1960
5331,26/1/2021 0:00:00,13,BOLIVAR,38
5332,26/1/2021 0:00:00,15,BOYACA,94
5333,26/1/2021 0:00:00,17,CALDAS,85
5334,26/1/2021 0:00:00,18,CAQUETA,3
5335,26/1/2021 0:00:00,19,CAUCA,49
5336,26/1/2021 0:00:00,20,CESAR,1
5337,26/1/2021 0:00:00,23,CORDOBA,16
5338,26/1/2021 0:00:00,25,CUNDINAMARCA,115
5339,26/1/2021 0:00:00,27,CHOCO,5
5340,26/1/2021 0:00:00,41,HUILA,120
5341,26/1/2021 0:00:00,44,GUAJIRA,2
5342,26/1/2021 0:00:00,47,MAGDALENA,7
5343,26/1/2021 0:00:00,50,META,17
5344,26/1/2021 0:00:00,52,NARIÑO,97
5345,26/1/2021 0:00:00,54,NORTE SANTANDER,101
5346,26/1/2021 0:00:00,63,QUINDIO,46
5347,26/1/2021 0:00:00,66,RISARALDA,22
5348,26/1/2021 0:00:00,68,SANTANDER,193
5349,26/1/2021 0:00:00,70,SUCRE,4
5350,26/1/2021 0:00:00,73,TOLIMA,48
5351,26/1/2021 0:00:00,76,VALLE,587
5352,26/1/2021 0:00:00,81,ARAUCA,12
5353,26/1/2021 0:00:00,85,CASANARE,9
5354,26/1/2021 0:00:00,86,PUTUMAYO,2
5355,26/1/2021 0:00:00,91,AMAZONAS,1
5356,26/1/2021 0:00:00,94,GUAINIA,1
5357,26/1/2021 0:00:00,95,GUAVIARE,2
5358,26/10/2020 0:00:00,5,ANTIOQUIA,2070
5359,26/10/2020 0:00:00,8,ATLANTICO,227
5360,26/10/2020 0:00:00,11,BOGOTA,2148
5361,26/10/2020 0:00:00,13,BOLIVAR,135
5362,26/10/2020 0:00:00,15,BOYACA,391
5363,26/10/2020 0:00:00,17,CALDAS,556
5364,26/10/2020 0:00:00,18,CAQUETA,105
5365,26/10/2020 0:00:00,19,CAUCA,106
5366,26/10/2020 0:00:00,20,CESAR,236
5367,26/10/2020 0:00:00,23,CORDOBA,52
5368,26/10/2020 0:00:00,25,CUNDINAMARCA,465
5369,26/10/2020 0:00:00,27,CHOCO,11
5370,26/10/2020 0:00:00,41,HUILA,454
5371,26/10/2020 0:00:00,44,GUAJIRA,107
5372,26/10/2020 0:00:00,47,MAGDALENA,88
5373,26/10/2020 0:00:00,50,META,254
5374,26/10/2020 0:00:00,52,NARIÑO,227
5375,26/10/2020 0:00:00,54,NORTE SANTANDER,327
5376,26/10/2020 0:00:00,63,QUINDIO,319
5377,26/10/2020 0:00:00,66,RISARALDA,226
5378,26/10/2020 0:00:00,68,SANTANDER,463
5379,26/10/2020 0:00:00,70,SUCRE,33
5380,26/10/2020 0:00:00,73,TOLIMA,374
5381,26/10/2020 0:00:00,76,VALLE,1330
5382,26/10/2020 0:00:00,81,ARAUCA,49
5383,26/10/2020 0:00:00,85,CASANARE,105
5384,26/10/2020 0:00:00,86,PUTUMAYO,40
5385,26/10/2020 0:00:00,88,SAN ANDRES,5
5386,26/10/2020 0:00:00,91,AMAZONAS,13
5387,26/10/2020 0:00:00,94,GUAINIA,2
5388,26/10/2020 0:00:00,95,GUAVIARE,20
5389,26/10/2020 0:00:00,97,VAUPES,3
5390,26/11/2020 0:00:00,5,ANTIOQUIA,908
5391,26/11/2020 0:00:00,8,ATLANTICO,423
5392,26/11/2020 0:00:00,11,BOGOTA,2542
5393,26/11/2020 0:00:00,13,BOLIVAR,484
5394,26/11/2020 0:00:00,15,BOYACA,245
5395,26/11/2020 0:00:00,17,CALDAS,330
5396,26/11/2020 0:00:00,18,CAQUETA,62
5397,26/11/2020 0:00:00,19,CAUCA,96
5398,26/11/2020 0:00:00,20,CESAR,144
5399,26/11/2020 0:00:00,23,CORDOBA,49
5400,26/11/2020 0:00:00,25,CUNDINAMARCA,402
5401,26/11/2020 0:00:00,27,CHOCO,11
5402,26/11/2020 0:00:00,41,HUILA,160
5403,26/11/2020 0:00:00,44,GUAJIRA,93
5404,26/11/2020 0:00:00,47,MAGDALENA,123
5405,26/11/2020 0:00:00,50,META,214
5406,26/11/2020 0:00:00,52,NARIÑO,193
5407,26/11/2020 0:00:00,54,NORTE SANTANDER,397
5408,26/11/2020 0:00:00,63,QUINDIO,259
5409,26/11/2020 0:00:00,66,RISARALDA,374
5410,26/11/2020 0:00:00,68,SANTANDER,526
5411,26/11/2020 0:00:00,70,SUCRE,35
5412,26/11/2020 0:00:00,73,TOLIMA,388
5413,26/11/2020 0:00:00,76,VALLE,920
5414,26/11/2020 0:00:00,81,ARAUCA,20
5415,26/11/2020 0:00:00,85,CASANARE,105
5416,26/11/2020 0:00:00,86,PUTUMAYO,16
5417,26/11/2020 0:00:00,88,SAN ANDRES,22
5418,26/11/2020 0:00:00,91,AMAZONAS,3
5419,26/11/2020 0:00:00,94,GUAINIA,5
5420,26/11/2020 0:00:00,95,GUAVIARE,6
5421,26/11/2020 0:00:00,97,VAUPES,2
5422,26/11/2020 0:00:00,99,VICHADA,34
5423,26/12/2020 0:00:00,5,ANTIOQUIA,1937
5424,26/12/2020 0:00:00,8,ATLANTICO,822
5425,26/12/2020 0:00:00,11,BOGOTA,3815
5426,26/12/2020 0:00:00,13,BOLIVAR,575
5427,26/12/2020 0:00:00,15,BOYACA,315
5428,26/12/2020 0:00:00,17,CALDAS,311
5429,26/12/2020 0:00:00,18,CAQUETA,48
5430,26/12/2020 0:00:00,19,CAUCA,157
5431,26/12/2020 0:00:00,20,CESAR,133
5432,26/12/2020 0:00:00,23,CORDOBA,37
5433,26/12/2020 0:00:00,25,CUNDINAMARCA,970
5434,26/12/2020 0:00:00,27,CHOCO,19
5435,26/12/2020 0:00:00,41,HUILA,281
5436,26/12/2020 0:00:00,44,GUAJIRA,37
5437,26/12/2020 0:00:00,47,MAGDALENA,167
5438,26/12/2020 0:00:00,50,META,255
5439,26/12/2020 0:00:00,52,NARIÑO,398
5440,26/12/2020 0:00:00,54,NORTE SANTANDER,426
5441,26/12/2020 0:00:00,63,QUINDIO,321
5442,26/12/2020 0:00:00,66,RISARALDA,485
5443,26/12/2020 0:00:00,68,SANTANDER,549
5444,26/12/2020 0:00:00,70,SUCRE,42
5445,26/12/2020 0:00:00,73,TOLIMA,809
5446,26/12/2020 0:00:00,76,VALLE,803
5447,26/12/2020 0:00:00,81,ARAUCA,10
5448,26/12/2020 0:00:00,85,CASANARE,105
5449,26/12/2020 0:00:00,86,PUTUMAYO,41
5450,26/12/2020 0:00:00,88,SAN ANDRES,7
